ts,x,y,yaw,x_des,y_des,yaw_des,v_ff,w_ff,v_actual,w_actual,omega_l_cmd,omega_r_cmd,omega_l_meas,omega_r_meas,duty_l,duty_r,x_err,y_err,yaw_err,x_raw,y_raw,yaw_raw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
420647,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420652,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420657,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420662,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420673,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420677,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420682,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420687,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420692,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420697,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420702,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420707,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420712,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420717,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420722,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420733,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420734,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420737,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420742,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420747,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420752,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420757,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420762,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420767,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420772,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420777,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420782,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420793,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420797,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420802,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420807,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420812,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420817,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420822,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420827,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420832,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
